01:53.7,1023.1,0,0,5.24,20.58
03:54.2,1023.2,0,0,5.21,20.5
05:54.7,1023.2,0,0,5.19,20.41
07:55.2,1023.2,0,0,5.16,20.32
09:55.8,1023.3,0,0,5.14,20.23
11:56.3,1023.3,0,0,5.11,20.14
13:56.8,1023.3,0,0,5.08,20.05
15:57.3,1023.3,0,0,5.05,19.95
17:57.8,1023.4,0,0,5.03,19.86
19:58.3,1023.4,0,0,5,19.76
21:58.9,1023.4,0,0,4.97,19.66
23:59.4,1023.4,0,0,4.95,19.56
25:59.9,1023.5,0,0,4.92,19.46
28:00.4,1023.5,0,0,4.89,19.36
30:00.8,1023.5,0,0,4.87,19.26
32:01.3,1023.5,0,0,4.84,19.15
34:01.7,1023.6,0,0,4.82,19.05
36:02.2,1023.6,0,0,4.79,18.95
38:02.7,1023.6,0,0,4.77,18.84
40:03.3,1023.6,0,0,4.74,18.73
42:03.8,1023.7,0,0,4.71,18.63
44:04.3,1023.7,0,0,4.69,18.52
46:04.8,1023.7,0,0,4.66,18.41
48:05.3,1023.7,0,0,4.64,18.31
50:05.7,1023.7,0,0,4.62,18.2
52:06.2,1023.8,0,0,4.6,18.09
54:06.7,0,0,0,0,0
56:12.1,1023.6,0,0,5.68,19.03
58:12.6,1023.6,0,0,5.67,18.94
00:13.0,1023.6,0,0,5.66,18.85
02:13.6,1023.6,0,0,5.65,18.77
04:14.1,1023.7,0,0,5.64,18.68
06:14.7,1023.7,0,0,5.63,18.59
08:15.2,1023.7,0,0,5.62,18.5
10:15.8,1023.7,0,0,5.61,18.4
12:16.2,1023.7,0,0,5.6,18.31
14:16.8,1023.8,0,0,5.59,18.21
16:17.2,1023.8,0,0,5.58,18.12
18:17.7,1023.8,0,0,5.57,18.02
20:18.2,1023.8,0,0,5.56,17.92
22:18.7,1023.8,0,0,5.55,17.83
24:19.2,1023.9,0,0,5.54,17.73
26:19.7,1023.9,0,0,5.53,17.63
28:20.3,1023.9,0,0,5.52,17.53
30:20.8,1023.9,0,0,5.51,17.44
32:21.4,1023.9,0,0,5.49,17.34
34:21.9,1024,0,0,5.48,17.24
36:22.4,1024,0,0,4.51,17.15
38:23.5,1024,0,0,4.5,17.05
40:23.9,1024.1,0,0,4.52,16.95
42:24.6,1024.1,0,0,4.51,16.86
44:25.0,1024.1,0,0,4.51,16.77
46:25.6,1024.1,0,0,5.58,16.67
48:26.2,1024.1,0,0,5.57,16.58
50:26.7,1024.1,0,0,5.56,16.49
52:27.2,1024.1,0,0,5.55,16.4
54:27.8,1024.1,0,0,5.54,16.32
56:28.3,1024.1,0,0,5.53,16.23
58:28.7,1024.1,0,0,5.51,16.15
00:29.1,1024.2,0,0,5.5,16.07
02:29.6,1024.2,0,0,5.49,15.99
04:30.2,1024.2,0,0,5.48,15.91
06:30.7,1024.2,0,0,5.47,15.83
08:31.2,1024.2,0,0,5.45,15.75
10:31.7,1024.2,0,0,5.44,15.68
12:32.2,1024.2,0,0,5.43,15.6
14:32.7,1024.2,0,0,5.42,15.52
16:33.2,1024.2,0,0,5.4,15.45
18:33.6,1024.2,0,0,5.39,15.38
20:34.1,1024.2,0,0,5.38,15.3
22:34.6,1024.2,0,0,5.36,15.23
24:35.2,1024.2,0,0,5.35,15.16
26:36.5,1024.2,0,0,5.34,15.09
28:36.9,1024.2,0,0,5.33,15.02
30:37.4,1024.2,0,0,5.31,14.95
32:37.9,1024.2,0,0,5.3,14.88
34:38.4,1024.2,0,0,5.29,14.81
36:38.8,1024.2,0,0,5.27,14.75
38:39.2,1024.2,0,0,5.26,14.68
40:39.7,1024.2,0,0,5.1,14.62
42:40.2,1024.2,0,0,5.09,14.56
