01:10.6,1014.7,0,0,11.58,31.97
03:11.2,1014.7,0.07,0.01,11.64,32.07
05:11.8,1014.6,0.09,0.05,11.7,32.16
07:12.3,1014.6,0.1,0.42,11.75,32.24
09:12.9,1014.6,0.11,0.66,11.8,32.32
11:13.5,1014.5,0.17,0.56,11.84,32.38
13:14.2,1014.5,0.17,0.72,11.88,32.44
15:14.8,1014.4,0.15,0.81,11.86,32.48
17:15.4,1014.4,0.1,0.67,12.52,32.89
19:16.0,1014.3,0.09,0.23,12.54,32.99
21:16.6,1014.3,0.08,0.11,12.56,33.08
23:17.2,1014.2,0.06,0.16,12.58,33.17
25:17.7,1014.2,0.07,0.1,12.6,33.26
27:18.3,1014.1,0.06,0.06,12.61,33.35
29:18.8,1014.1,0.09,0.23,12.62,33.43
31:19.3,1014,0.07,0.08,12.63,33.51
33:19.8,1014,0.1,0.47,12.64,33.58
35:20.3,1013.9,0.13,0.82,12.65,33.66
37:20.8,1013.9,0.16,0.94,12.66,33.73
39:21.3,1013.8,0.12,0.59,12.67,33.8
41:21.8,1013.8,0.12,0.77,12.58,33.87
43:22.4,1013.7,0.1,0.29,12.59,33.93
45:22.9,1013.7,0.1,0.16,12.6,34
47:23.5,1013.7,0.06,0.05,12.61,34.06
49:24.0,1013.6,0.06,0.01,12.62,34.12
51:24.6,1013.6,0,0,12.63,34.18
53:25.0,1013.5,0,0,12.65,34.24
55:25.5,1013.5,0,0,12.67,34.3
57:26.1,1013.4,0,0,12.69,34.35
59:26.6,1013.4,0.08,0.02,12.71,34.41
01:27.0,1013.3,0.06,0.01,12.74,34.46
03:27.8,1013.3,0.06,0.04,12.76,34.51
05:28.4,1013.2,0.1,0.5,12.79,34.56
07:28.9,1013.2,0.09,0.38,12.82,34.61
09:29.3,1013.2,0.08,0.07,12.84,34.65
11:29.9,1013.1,0.08,0.14,12.87,34.69
13:30.4,1013.1,0.07,0.04,12.9,34.73
15:31.0,1013,0.06,0.13,12.93,34.76
17:31.5,1013,0.06,0.05,12.95,34.79
19:32.1,1012.9,0,0,12.98,34.82
21:32.7,1012.9,0,0,13.01,34.85
23:33.2,1012.8,0.07,0.07,13.04,34.88
25:33.8,1012.8,0.41,0.38,13.07,34.91
27:34.3,1012.8,0.76,0.89,13.1,34.93
29:34.9,1012.7,0.79,0.9,13.13,34.95
31:35.4,1012.7,0.75,0.99,13.16,34.97
33:36.0,1012.6,0.58,0.99,13.19,34.99
35:36.6,1012.6,0.36,0.86,13.22,35.01
37:37.1,1012.5,0.33,0.7,13.25,35.03
39:37.7,1012.5,0.21,0.62,13.28,35.04
41:38.2,1012.4,0.28,0.74,13.33,35.06
43:38.7,1012.4,0.33,0.94,13.36,35.08
45:39.3,1012.4,1.05,1,13.39,35.09
47:39.9,1012.3,1.12,1,13.42,35.11
49:40.4,1012.3,0.91,1,13.45,35.12
51:41.0,1012.2,0.95,1,13.48,35.14
53:41.6,1012.2,0.66,0.92,13.51,35.16
55:42.2,1012.1,0.12,0.25,13.54,35.17
57:42.7,1012.1,0.22,0.73,13.57,35.19
59:43.3,1012,0.21,0.7,13.6,35.21
01:43.9,1012,0.23,0.46,13.64,35.23
03:44.5,1012,0.22,0.26,13.67,35.24
05:45.1,1011.9,0,0,13.7,35.26
07:45.6,1011.9,0,0,13.73,35.27
09:46.1,1011.8,0,0,13.77,35.29
11:46.6,1011.8,0,0,13.8,35.3
13:47.2,1011.7,0,0,13.84,35.32
15:47.8,1011.7,0,0,13.87,35.33
17:48.4,1011.6,0,0,13.91,35.34
19:48.9,1011.6,0,0,13.94,35.35
21:49.5,1011.6,0,0,13.98,35.37
23:50.0,1011.5,0,0,14.01,35.38
25:51.2,1011.5,0,0,14.05,35.39
27:51.7,1011.4,0,0,14.08,35.4
29:52.2,1011.4,0,0,14.12,35.41
31:52.8,1011.3,0,0,14.15,35.42
33:53.3,1011.3,0,0,14.19,35.42
35:53.8,1011.2,0,0,14.22,35.43
37:54.3,1011.2,0,0,14.26,35.44
39:54.9,1011.2,0,0,14.29,35.45
41:55.4,1011.1,0,0,14.38,35.44
43:55.9,1011.1,0,0,14.41,35.44
45:56.4,1011,0,0,14.45,35.45
47:56.9,1011,0,0,14.48,35.46
49:57.5,1010.9,0,0,14.51,35.46
51:58.0,1010.9,0,0,14.54,35.47
53:58.5,1010.8,0,0,14.57,35.48
55:59.0,1010.8,0,0,14.6,35.48
57:59.6,1010.8,0,0,14.63,35.49
00:00.1,1010.7,0,0,14.65,35.5
02:00.6,1010.7,0,0,14.68,35.5
04:01.2,1010.6,0,0,14.7,35.51
06:01.7,1010.6,0,0,14.73,35.51
08:02.3,1010.5,0,0,14.75,35.52
10:02.9,1010.5,0,0,14.78,35.53
12:03.4,1010.5,0,0,14.8,35.53
14:04.0,1010.4,0,0,14.82,35.54
16:04.6,1010.4,0,0,14.84,35.54
18:05.2,1010.3,0,0,14.86,35.55
20:05.8,1010.3,0,0,14.88,35.55
22:06.3,1010.2,0,0,14.9,35.56
24:06.8,1010.2,0,0,14.92,35.56
26:07.4,1010.2,0,0,14.94,35.57
28:08.0,1010.1,0,0,14.96,35.57
30:08.6,1010.1,0,0,14.98,35.57
32:09.1,1010,0,0,15,35.58
34:09.7,1010,0.06,0.02,15.02,35.58
36:10.3,1009.9,0.08,0.24,15.04,35.58
38:10.9,1009.9,0.08,0.18,15.05,35.58
40:11.5,1009.9,0,0,15.07,35.58
42:12.1,1009.8,0,0,15.02,35.57
44:12.7,1009.8,0,0,15.03,35.57
46:13.3,1009.7,0,0,15.05,35.57
48:13.9,1009.7,0,0,15.07,35.57
50:14.4,1009.7,0,0,15.09,35.57
52:14.9,1009.6,0,0,15.11,35.56
54:15.5,1009.6,0.08,0.15,15.12,35.56
56:16.0,1009.6,0.11,0.35,15.14,35.55
58:16.6,1009.5,0.17,0.66,15.16,35.55
00:17.1,1009.5,0.14,0.59,15.18,35.54
02:17.7,1009.5,0.22,0.89,15.2,35.54
04:18.3,1009.4,0.21,0.52,15.21,35.53
06:18.9,1009.4,0,0,15.23,35.52
08:19.5,1009.4,0.09,0.12,15.25,35.51
10:20.1,1009.3,0.07,0.01,15.27,35.5
12:20.7,1009.3,0.07,0.05,15.29,35.49
14:21.5,1009.3,0.09,0.02,15.31,35.47
16:22.1,1009.3,0.11,0.02,15.33,35.46
18:22.7,1009.2,0,0,15.35,35.45
20:23.4,1009.2,0,0,15.37,35.43
22:24.0,1009.2,0,0,15.39,35.42
24:24.6,1009.1,0,0,15.41,35.4
26:25.1,1009.1,0,0,15.43,35.39
28:25.8,1009.1,0,0,15.45,35.37
30:26.3,1009.1,0,0,15.47,35.35
32:26.9,1009,0,0,15.49,35.34
34:27.4,1009,0,0,15.51,35.32
36:28.0,1009,0,0,15.52,35.3
38:28.6,1009,0,0,15.54,35.28
40:29.1,1009,0,0,15.76,35.29
42:29.7,1008.9,0.08,0.06,15.77,35.27
44:30.3,1008.9,0.16,0.2,15.78,35.25
46:30.9,1008.9,0.28,0.83,15.8,35.23
