00:23.2,1032.9,0,0,6.74,20.27
02:23.9,1032.9,0,0,6.74,20.26
04:24.4,1032.9,0,0,6.74,20.24
06:24.9,1032.9,0,0,6.74,20.23
08:25.4,1032.9,0,0,6.75,20.22
10:25.8,1032.9,0,0,6.75,20.2
12:26.2,1032.9,0,0,6.75,20.19
14:26.8,1033,0,0,6.76,20.17
16:27.2,1033,0,0,6.76,20.15
18:27.7,1033,0,0,6.77,20.14
20:28.2,1033,0,0,6.77,20.12
22:28.8,1033,0,0,6.78,20.1
24:29.3,1033,0,0,6.79,20.08
26:29.8,1033,0,0,6.79,20.07
28:30.5,1033,0,0,6.8,20.05
30:31.0,1033,0,0,6.81,20.03
32:31.4,1033,0,0,6.82,20.01
34:31.9,1033,0,0,6.83,19.99
36:32.4,1033.1,0,0,6.84,19.97
38:33.4,1033.1,0,0,6.85,19.95
40:33.9,1033.1,0,0,6.83,19.93
42:34.4,1033.1,0,0,6.84,19.91
44:35.0,1033.1,0,0,6.85,19.89
46:35.5,1033.1,0,0,6.86,19.87
48:36.0,1033.1,0,0,6.87,19.85
50:36.4,1033.1,0,0,6.88,19.83
52:36.9,1033.1,0,0,6.89,19.81
54:37.3,1033.1,0,0,6.91,19.79
56:37.7,1033.1,0,0,6.92,19.77
58:38.2,1033.1,0,0,6.93,19.74
00:39.5,1033.1,0,0,6.94,19.72
02:40.0,1033.1,0,0,6.95,19.7
04:40.5,1033.1,0,0,6.97,19.68
06:41.0,1033.1,0,0,6.98,19.66
08:41.5,1033.1,0,0,6.99,19.63
10:42.1,1033,0,0,7.01,19.61
12:42.6,1033,0,0,7.02,19.59
14:43.2,1033,0,0,7.04,19.56
16:44.4,1033,0,0,7.05,19.54
18:44.8,1033,0,0,7.07,19.51
20:45.4,1033,0,0,7.08,19.48
22:45.8,1033,0,0,7.1,19.46
24:46.3,1033,0,0,7.11,19.43
26:46.8,1032.9,0,0,7.13,19.41
28:47.3,1032.9,0,0,7.15,19.38
30:47.9,1032.9,0,0,7.16,19.36
32:48.4,1032.9,0,0,7.18,19.33
34:48.9,1032.9,0,0,7.2,19.31
36:49.4,1032.9,0,0,7.21,19.28
38:49.8,1032.9,0,0,7.23,19.26
40:50.4,1032.8,0,0,7.26,19.23
42:50.9,1032.8,0,0,7.28,19.21
44:51.3,1032.8,0,0,7.3,19.19
46:51.8,1032.8,0,0,7.31,19.17
48:52.3,1032.8,0,0,7.33,19.15
50:52.8,1032.8,0,0,7.35,19.13
52:53.3,1032.8,0,0,7.36,19.11
54:53.8,1032.8,0,0,7.38,19.09
56:54.3,1032.7,0,0,7.39,19.07
58:54.8,1032.7,0,0,7.41,19.06
00:55.3,1032.7,0,0,7.42,19.05
02:55.8,1032.7,0,0,7.44,19.03
